,string_length,encryption_times,decryption_times
0,32,0.07258489999999895,0.07715100000000064
1,64,7.869999999954302e-05,2.5399999998398926e-05
2,128,0.00010349999999803572,2.9000000001389026e-05
3,256,8.58000000008019e-05,2.9099999999004922e-05
4,512,8.509999999972706e-05,3.3900000001807484e-05
5,1024,9.109999999878937e-05,4.2600000000447835e-05
6,2048,0.00011199999999789156,6.189999999861584e-05
7,4096,0.00015720000000030154,9.969999999981383e-05
8,8192,0.00023189999999928546,0.00017199999999917281
9,16384,0.00036569999999969127,0.0003150000000005093
10,32768,0.0006544000000019423,0.0006063000000011698
11,65536,0.0012883999999999673,0.0012022999999992123
12,131072,0.0024795999999973617,0.0024164000000013175
13,262144,0.004873599999999811,0.004714899999999744
14,524288,0.009631500000001125,0.009457900000001018
15,1048576,0.020074000000001035,0.020297100000000512
16,2097152,0.040119699999998204,0.039973899999999674
17,4194304,0.08008990000000082,0.08005100000000098
18,8388608,0.160628599999999,0.15916590000000141
19,16777216,0.32172239999999874,0.31846129999999917
20,33554432,0.6511685999999983,0.6380413999999988
21,67108864,1.2808791999999976,1.2791379999999997
22,134217728,2.590226099999999,2.5576368999999985
23,268435456,5.151398800000003,5.168533700000005
24,536870912,10.293143,10.2837757
25,1073741824,20.545874000000005,20.64684009999999
