,string_length,encryption_times,decryption_times
0,32,0.07389719999997624,0.07762589999998681
1,64,8.160000004409085e-05,2.8000000042993634e-05
2,128,8.450000001403168e-05,2.6400000024295878e-05
3,256,8.639999998649728e-05,2.7700000032382377e-05
4,512,8.139999999912106e-05,2.9000000040468876e-05
5,1024,8.320000000594518e-05,2.7499999987412593e-05
6,2048,8.569999999963329e-05,3.090000001293447e-05
7,4096,8.759999997209889e-05,3.400000002784509e-05
8,8192,0.00012820000000601794,4.08999999876869e-05
9,16384,0.00012500000002546585,5.199999998239946e-05
10,32768,0.0001495999999860942,6.700000000137152e-05
11,65536,0.00019579999997176856,0.00012039999995749895
12,131072,0.00032320000002528104,0.0001758000000222637
13,262144,0.0005378999999834377,0.00038229999995564867
14,524288,0.0011494000000311644,0.0007640000000037617
15,1048576,0.0027256000000193126,0.0026629999999840948
16,2097152,0.005600799999967876,0.005141600000001745
17,4194304,0.010942000000000007,0.01076549999999088
18,8388608,0.021580299999982344,0.02174370000000181
19,16777216,0.04332499999998163,0.04205419999999549
20,33554432,0.08813040000001138,0.08485170000000153
21,67108864,0.16760010000001557,0.16388159999996788
22,134217728,0.3346995999999649,0.3284479999999803
23,268435456,0.668638000000044,0.6576828999999975
24,536870912,1.3383450999999695,1.324544000000003
25,1073741824,2.6949175999999966,2.6637658000000215
